community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c0641,30,26,12,14,0.2,dpi,0.8504,0.0,0.1,Country Context,0.0584,0.237,0.7106,REF084,0.3389,shortlist,,20260918T0131-7dd1a33,discover-1
c0651,30,29,25,23,0.3286,,0.0,0.3,0.9333,Implementation Arrangements and Support Plan,0.1399,0.3447,0.8171,REF085,0.4309,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0661,30,30,23,22,0.3143,dpi,0.7665,0.3667,0.1333,Relevance to Higher Level Objectives,0.1212,0.2276,0.7692,REF079,0.486,shortlist,,20260918T0131-7dd1a33,discover-1
c0698,30,28,19,19,0.2714,data_hosting,1.0,0.2667,0.9667,Implementation Arrangements and Support Plan,0.0971,0.2375,0.7462,REF045,0.4278,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0750,30,28,21,24,0.3429,access_connectivity,0.8773,0.0,0.0333,Sectoral and Institutional Context,0.1053,0.2911,0.7318,REF061,0.4712,shortlist,,20260918T0131-7dd1a33,discover-1
c0763,30,29,24,20,0.2857,access_connectivity,0.6485,0.0,0.4333,DESCRIPTION OF PROPOSED CHANGES,0.1329,0.2587,0.8086,REF046,0.4536,shortlist,,20260918T0131-7dd1a33,discover-1
c0766,30,25,19,18,0.2571,access_connectivity,0.4967,0.1,0.9,KEY RISKS,0.0929,0.3111,0.7135,REF043,0.5253,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0771,30,28,19,18,0.2571,access_connectivity,0.4416,0.0,0.4667,Lessons Learned and Reflected in the Project Design,0.0994,0.3331,0.7641,REF045,0.4626,shortlist,,20260918T0131-7dd1a33,discover-1
c0776,30,28,17,16,0.2286,access_connectivity,0.9194,0.0,0.1333,Detailed Project Description,0.1014,0.242,0.8712,REF067,0.4655,shortlist,,20260918T0131-7dd1a33,discover-1
c0015,29,29,29,33,0.4714,,0.0,0.0,0.069,GRIEVANCE REDRESS SERVICES,0.1926,0.3071,0.9698,REF030,0.3226,shortlist,,20260918T0131-7dd1a33,discover-1
c0035,29,21,21,20,0.2857,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.1438,0.2191,1.0,REF041,0.198,shortlist,,20260918T0131-7dd1a33,discover-1
c0080,29,28,19,22,0.3143,dpi,0.9285,0.0,0.2069,Project Components,0.12,0.2548,0.9225,REF027,0.3062,shortlist,,20260918T0131-7dd1a33,discover-1
c0108,29,24,20,15,0.2143,dpi,0.0,0.0,0.6897,Implementation Arrangements and Support Plan,0.0883,0.2873,0.6447,REF031,0.3202,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0113,29,29,22,21,0.3,access_connectivity,0.9364,0.0,0.1034,Sectoral and Institutional Context,0.1074,0.4818,0.7125,REF036,0.4372,shortlist,,20260918T0131-7dd1a33,discover-1
c0171,29,24,20,18,0.2571,dpi,0.8322,0.0,0.5172,KEY RISKS,0.0889,0.2167,0.6488,REF083,0.3306,shortlist,,20260918T0131-7dd1a33,discover-1
c0177,29,27,7,10,0.1429,access_connectivity,0.704,0.0,0.3793,Project Components,0.0362,0.3784,0.7556,REF023,0.3854,shortlist,,20260918T0131-7dd1a33,discover-1
c0188,29,29,18,19,0.2714,dpi,0.9215,0.0,0.1724,"Technical, Economic, and Financial Analysis",0.0796,0.3627,0.6454,REF086,0.2022,shortlist,,20260918T0131-7dd1a33,discover-1
c0203,29,29,23,22,0.3143,access_connectivity,0.6714,0.0,0.069,Project Components,0.115,0.3614,0.7298,REF038,0.3495,shortlist,,20260918T0131-7dd1a33,discover-1
c0256,29,28,20,19,0.2714,dpi,0.961,0.0,0.4828,Implementation Arrangements and Support Plan,0.105,0.3674,0.7666,REF066,0.3721,shortlist,,20260918T0131-7dd1a33,discover-1
c0347,29,17,5,4,0.0571,data_hosting,0.9986,0.0,0.5862,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.0238,0.3034,0.694,REF036,0.4369,shortlist,,20260918T0131-7dd1a33,discover-1
c0356,29,29,24,20,0.2857,dpi,0.961,0.069,0.3103,Project Components,0.1232,0.3112,0.7494,REF030,0.2809,shortlist,,20260918T0131-7dd1a33,discover-1
c0362,29,25,17,15,0.2143,dpi,0.5579,0.0,0.0,"Technical, Economic and Financial Analysis",0.0856,0.3241,0.7349,REF011,0.4091,shortlist,,20260918T0131-7dd1a33,discover-1
c0375,29,27,16,16,0.2286,access_connectivity,0.8075,0.3793,0.0,"Technical, Economic and Financial Analysis",0.0833,0.2551,0.7599,REF005,0.3093,shortlist,,20260918T0131-7dd1a33,discover-1
c0401,29,29,22,20,0.2857,access_connectivity,0.7184,0.0,0.2069,Project Components,0.118,0.3057,0.7828,REF045,0.3138,shortlist,,20260918T0131-7dd1a33,discover-1
c0443,29,27,14,15,0.2143,access_connectivity,0.9232,0.0,0.5517,KEY RISKS,0.0765,0.2993,0.7979,REF046,0.3154,shortlist,,20260918T0131-7dd1a33,discover-1
c0476,29,27,23,19,0.2714,access_connectivity,0.9206,0.0,0.2759,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.1247,0.2137,0.7916,REF063,0.2949,shortlist,,20260918T0131-7dd1a33,discover-1
c0483,29,25,18,12,0.1714,,0.0,0.0,0.6207,DESCRIPTION OF PROPOSED CHANGES,0.0976,0.3151,0.7918,REF030,0.3362,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0502,29,28,20,19,0.2714,dpi,0.9212,0.0,0.931,Institutional and Implementation Arrangements,0.1073,0.1855,0.7831,REF086,0.2741,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0582,29,25,18,18,0.2571,drm_ews,0.0,0.2759,0.931,Implementation Arrangements and Support Plan,0.0957,0.2314,0.7766,REF045,0.4348,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0599,29,22,17,16,0.2286,dpi,0.8869,0.0,0.3448,KEY RISKS,0.0808,0.3751,0.6937,REF083,0.3217,shortlist,,20260918T0131-7dd1a33,discover-1
c0624,29,29,22,22,0.3143,drm_ews,0.7536,0.0,0.069,Project Components,0.1228,0.6523,0.8147,REF085,0.6117,shortlist,,20260918T0131-7dd1a33,discover-1
c0656,29,29,21,20,0.2857,access_connectivity,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.1375,0.2699,0.956,REF009,0.3094,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0662,29,25,15,15,0.2143,dpi,0.0,0.0,0.8621,Implementation Arrangements and Support Plan,0.0725,0.3015,0.7055,REF066,0.3418,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0664,29,25,19,20,0.2857,,0.0,0.0,0.9655,Implementation Arrangements and Support Plan,0.1035,0.2602,0.7953,REF045,0.4019,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0678,29,27,18,18,0.2571,access_connectivity,0.9206,0.3448,0.1034,Project Components,0.0917,0.2234,0.7434,REF011,0.4899,shortlist,,20260918T0131-7dd1a33,discover-1
c0730,29,28,20,20,0.2857,dpi,0.8852,0.0,0.0345,Sectoral and Institutional Context,0.0896,0.257,0.6542,REF011,0.1751,shortlist,,20260918T0131-7dd1a33,discover-1
c0762,29,29,21,19,0.2714,cybersecurity,0.9089,0.0,0.1379,Project Components,0.1127,0.2602,0.7834,REF012,0.5271,shortlist,,20260918T0131-7dd1a33,discover-1
c0779,29,27,23,20,0.2857,dpi,0.8699,0.0,0.069,Sectoral and Institutional Context,0.1194,0.267,0.7576,REF079,0.4619,shortlist,,20260918T0131-7dd1a33,discover-1
c0034,28,22,22,22,0.3143,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.1507,0.2191,1.0,REF041,0.198,shortlist,,20260918T0131-7dd1a33,discover-1
c0077,28,26,18,16,0.2286,access_connectivity,0.7755,0.0,0.7143,Implementation Arrangements and Support Plan,0.1026,0.2726,0.8324,REF024,0.2715,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0202,28,25,20,21,0.3,dpi,0.0,0.0,0.8214,Implementation Arrangements and Support Plan,0.0898,0.3296,0.6553,REF030,0.4456,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0218,28,24,17,16,0.2286,dpi,0.8675,0.0,0.1071,Sectoral and Institutional Context,0.0876,0.4161,0.7521,REF061,0.3922,shortlist,,20260918T0131-7dd1a33,discover-1
c0225,28,28,21,22,0.3143,dpi,0.6803,0.0,0.1071,Project Components,0.0987,0.3829,0.6863,REF038,0.2977,shortlist,,20260918T0131-7dd1a33,discover-1
c0319,28,28,23,22,0.3143,dpi,0.8338,0.0,0.25,Project Components,0.1028,0.3189,0.6527,REF057,0.2041,shortlist,,20260918T0131-7dd1a33,discover-1
c0394,28,28,17,15,0.2143,access_connectivity,0.971,0.0,0.3929,Environmental and Social,0.0919,0.3289,0.7895,REF031,0.381,shortlist,,20260918T0131-7dd1a33,discover-1
c0500,28,28,18,17,0.2429,access_connectivity,0.8044,0.0,0.1786,Project Components,0.0886,0.387,0.719,REF037,0.4557,shortlist,,20260918T0131-7dd1a33,discover-1
c0504,28,26,24,16,0.2286,access_connectivity,0.7897,0.0,0.2857,Project Status,0.1278,0.2283,0.7775,REF009,0.2837,shortlist,,20260918T0131-7dd1a33,discover-1
c0559,28,28,24,24,0.3429,dpi,0.6696,0.1071,0.3571,Project Beneficiaries,0.1247,0.2113,0.7583,REF005,0.4426,shortlist,,20260918T0131-7dd1a33,discover-1
c0570,28,26,18,18,0.2571,access_connectivity,1.0,0.0,0.8214,Implementation Arrangements and Support Plan,0.0893,0.2327,0.7239,REF045,0.3958,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0571,28,27,23,24,0.3429,access_connectivity,0.65,0.0,0.7857,Environmental and Social,0.1167,0.3516,0.741,REF011,0.5677,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0625,28,26,9,9,0.1286,dpi,0.4416,0.0,0.3571,Project Components,0.0431,0.2954,0.6999,REF069,0.4726,shortlist,,20260918T0131-7dd1a33,discover-1
c0741,28,20,16,16,0.2286,dpi,0.9328,0.0,0.0357,Country Context,0.0823,0.2513,0.7509,REF085,0.3286,shortlist,,20260918T0131-7dd1a33,discover-1
c0768,28,28,19,20,0.2857,access_connectivity,0.4784,0.0,0.2857,Project Components,0.1037,0.2442,0.7972,REF046,0.6037,shortlist,,20260918T0131-7dd1a33,discover-1
c0041,27,27,27,24,0.3429,,0.0,0.0,0.0,DETAILED CHANGE(S),0.1807,0.1822,0.9772,REF005,0.3041,shortlist,,20260918T0131-7dd1a33,discover-1
c0062,27,27,19,19,0.2714,dpi,0.8699,0.0,0.6667,Implementation Arrangements and Support Plan,0.1265,0.1586,0.9724,REF034,0.1723,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0135,27,24,18,21,0.3,access_connectivity,0.7642,0.0,0.0,Relevance to Higher Level Objectives,0.0986,0.211,0.7996,REF011,0.4597,shortlist,,20260918T0131-7dd1a33,discover-1
c0142,27,27,26,28,0.4,cybersecurity,0.8342,0.0,1.0,KEY RISKS,0.1591,0.3704,0.8936,REF030,0.357,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0151,27,27,20,16,0.2286,access_connectivity,0.8113,0.0741,0.8148,Implementation Arrangements and Support Plan,0.1106,0.3813,0.8077,REF030,0.4636,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0185,27,25,15,14,0.2,access_connectivity,0.8113,0.1852,0.0741,Project Components,0.0806,0.2399,0.7842,REF067,0.5467,shortlist,,20260918T0131-7dd1a33,discover-1
c0198,27,16,14,13,0.1857,dpi,0.6194,0.0,0.037,Technical and Economic Analysis,0.0738,0.321,0.7693,REF003,0.3082,shortlist,,20260918T0131-7dd1a33,discover-1
c0205,27,23,14,12,0.1714,access_connectivity,0.0,0.0741,0.1111,Project Components,0.0689,0.26,0.7186,REF059,0.5308,shortlist,,20260918T0131-7dd1a33,discover-1
c0257,27,26,20,20,0.2857,dpi,0.7744,0.0,0.4444,Implementation Arrangements and Support Plan,0.1098,0.3542,0.8015,REF079,0.3598,shortlist,,20260918T0131-7dd1a33,discover-1
c0304,27,26,20,20,0.2857,access_connectivity,0.9183,0.0,0.4815,Implementation Arrangements and Support Plan,0.1036,0.3909,0.7563,REF030,0.3811,shortlist,,20260918T0131-7dd1a33,discover-1
c0308,27,26,20,19,0.2714,dpi,0.7233,0.0,0.1852,Project Components,0.0958,0.3269,0.6993,REF030,0.341,shortlist,,20260918T0131-7dd1a33,discover-1
c0313,27,27,22,21,0.3,dpi,0.846,0.0,0.1481,Sectoral and Institutional Context,0.1223,0.3629,0.8113,REF025,0.2876,shortlist,,20260918T0131-7dd1a33,discover-1
c0340,27,25,23,22,0.3143,access_connectivity,0.6784,0.0,0.7407,Implementation Arrangements and Support Plan,0.1169,0.3003,0.7419,REF030,0.3218,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0367,27,27,10,9,0.1286,dpi,0.8043,0.0,0.0741,Project Components,0.0622,0.2609,0.9086,REF057,0.2746,shortlist,,20260918T0131-7dd1a33,discover-1
c0407,27,27,22,21,0.3,access_connectivity,1.0,0.0,0.963,Implementation Arrangements and Support Plan,0.1233,0.2621,0.8184,REF009,0.4058,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0418,27,26,17,19,0.2714,dpi,0.676,0.037,0.0741,Project Components,0.091,0.2856,0.7814,REF021,0.5076,shortlist,,20260918T0131-7dd1a33,discover-1
c0419,27,22,19,23,0.3286,access_connectivity,0.7577,0.037,0.0,"Technical, Economic and Financial Analysis",0.101,0.4367,0.776,REF085,0.4221,shortlist,,20260918T0131-7dd1a33,discover-1
c0487,27,26,25,21,0.3,access_connectivity,0.9165,0.0,0.4074,Project Components,0.1574,0.2138,0.9192,REF053,0.213,shortlist,,20260918T0131-7dd1a33,discover-1
c0498,27,27,20,18,0.2571,access_connectivity,0.0,0.0741,0.8148,Environmental and Social,0.1089,0.3678,0.795,REF030,0.3086,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0533,27,20,17,16,0.2286,access_connectivity,0.0,0.4815,0.7407,Results Monitoring and Evaluation Arrangements,0.0925,0.3055,0.794,REF021,0.5125,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0646,27,22,19,17,0.2429,,0.0,0.1111,0.9259,Implementation Arrangements and Support Plan,0.1022,0.3338,0.7852,REF085,0.3645,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0657,27,26,25,25,0.3571,cybersecurity,1.0,0.0,0.963,Implementation Arrangements and Support Plan,0.1474,0.2385,0.8611,REF030,0.3657,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0691,27,27,19,17,0.2429,dpi,0.8113,0.0,0.7407,Implementation Arrangements and Support Plan,0.0985,0.2862,0.757,REF045,0.4689,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0751,27,23,18,19,0.2714,access_connectivity,0.714,0.037,0.0,Project Components,0.0906,0.3202,0.7346,REF043,0.497,shortlist,,20260918T0131-7dd1a33,discover-1
c0777,27,27,20,19,0.2714,dpi,0.8892,0.0,0.037,"Technical, Economic and Financial Analysis",0.118,0.2262,0.8614,REF067,0.4638,shortlist,,20260918T0131-7dd1a33,discover-1
c0801,27,23,20,19,0.2714,access_connectivity,0.9957,0.1111,0.037,Relevance to Higher Level Objectives,0.1116,0.226,0.8144,REF056,0.4769,shortlist,,20260918T0131-7dd1a33,discover-1
c0075,26,26,18,20,0.2857,cybersecurity,0.9183,0.0,0.6923,Implementation Arrangements and Support Plan,0.1002,0.2975,0.8131,REF063,0.2896,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0101,26,23,8,7,0.1,data_hosting,0.9947,0.0,0.0769,Project Implementation Status,0.0416,0.2801,0.7594,REF036,0.4779,shortlist,,20260918T0131-7dd1a33,discover-1
c0217,26,18,11,11,0.1571,dpi,0.7128,0.0,0.1154,Sectoral and Institutional Context,0.0576,0.1397,0.7647,REF006,0.4287,shortlist,,20260918T0131-7dd1a33,discover-1
c0233,26,25,14,12,0.1714,dpi,0.7224,0.0,0.0,Technical and Economic Analysis,0.0736,0.2457,0.7679,REF029,0.3017,shortlist,,20260918T0131-7dd1a33,discover-1
c0271,26,26,14,14,0.2,dpi,0.5591,0.0,0.0769,Project Components,0.0707,0.2432,0.7374,REF001,0.5897,shortlist,,20260918T0131-7dd1a33,discover-1
c0310,26,26,21,21,0.3,dpi,0.9151,0.0,0.3077,Project Components,0.1058,0.3013,0.7359,REF060,0.2715,shortlist,,20260918T0131-7dd1a33,discover-1
c0312,26,25,15,13,0.1857,access_connectivity,1.0,0.0,0.4231,DESCRIPTION OF PROPOSED CHANGES,0.0865,0.2537,0.8415,REF030,0.3005,shortlist,,20260918T0131-7dd1a33,discover-1
c0325,26,26,17,15,0.2143,access_connectivity,0.9206,0.0,0.6923,Implementation Arrangements and Support Plan,0.0897,0.2795,0.7706,REF030,0.3136,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0384,26,24,15,14,0.2,dpi,0.875,0.0,0.1538,Project Components,0.0765,0.3249,0.745,REF067,0.5245,shortlist,,20260918T0131-7dd1a33,discover-1
c0427,26,22,20,15,0.2143,access_connectivity,0.8113,0.1923,0.2692,Environmental and Social,0.1054,0.2703,0.7695,REF030,0.386,shortlist,,20260918T0131-7dd1a33,discover-1
c0448,26,26,8,8,0.1143,cybersecurity,0.9387,0.0,0.0,Project Components,0.0508,0.2561,0.9266,REF006,0.3361,shortlist,,20260918T0131-7dd1a33,discover-1
c0449,26,26,19,19,0.2714,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.1167,0.2371,0.8969,REF045,0.3988,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0455,26,24,12,15,0.2143,data_hosting,0.8174,0.0769,0.0,"Technical, Economic and Financial Analysis",0.0607,0.5424,0.7381,REF051,0.7752,shortlist,,20260918T0131-7dd1a33,discover-1
c0473,26,26,23,21,0.3,access_connectivity,0.8359,0.0,0.1923,Project Components,0.1203,0.3362,0.7639,REF046,0.4433,shortlist,,20260918T0131-7dd1a33,discover-1
c0510,26,26,25,23,0.3286,access_connectivity,0.9183,0.0,0.7692,Implementation Arrangements and Support Plan,0.1293,0.3121,0.7549,REF045,0.3753,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0514,26,24,14,13,0.1857,dpi,0.6208,0.0,0.0769,Project Components,0.0759,0.2839,0.7913,REF036,0.4645,shortlist,,20260918T0131-7dd1a33,discover-1
c0526,26,25,20,23,0.3286,access_connectivity,0.5762,0.4615,0.4231,As part of the Procurement Risk Assessment Management System (PRAMS) exercise carried out,0.1022,0.339,0.746,REF037,0.3457,shortlist,,20260918T0131-7dd1a33,discover-1
c0592,26,24,21,22,0.3143,,0.0,0.1154,1.0,Implementation Arrangements and Support Plan,0.1196,0.2026,0.8315,REF045,0.3861,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0670,26,20,16,15,0.2143,access_connectivity,0.7744,0.0,0.0385,Sectoral and Institutional Context,0.082,0.1495,0.7482,REF011,0.3033,shortlist,,20260918T0131-7dd1a33,discover-1
c0731,26,10,5,4,0.0571,dpi,0.8101,0.0,0.1154,Country Context,0.0249,0.3007,0.7278,REF054,0.2136,shortlist,,20260918T0131-7dd1a33,discover-1
c0748,26,17,15,12,0.1714,cybersecurity,0.8509,0.0,0.0769,Corporate Commitments,0.0846,0.2627,0.8238,REF011,0.5487,shortlist,,20260918T0131-7dd1a33,discover-1
c0792,26,19,4,2,0.0286,access_connectivity,0.0,0.0,0.0769,Proposed Changes,0.0224,0.2381,0.8158,REF053,0.432,junk,n_projects<3,20260918T0131-7dd1a33,discover-1
c0794,26,26,20,13,0.1857,access_connectivity,1.0,0.0,0.5,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.106,0.2278,0.7742,REF005,0.4497,shortlist,,20260918T0131-7dd1a33,discover-1
c0019,25,25,18,17,0.2429,access_connectivity,0.9338,0.0,0.32,Project Components,0.1233,0.2216,1.0,REF057,0.1453,shortlist,,20260918T0131-7dd1a33,discover-1
c0092,25,24,24,17,0.2429,dpi,0.971,0.0,0.48,Project Status,0.1349,0.2592,0.8207,REF045,0.3459,shortlist,,20260918T0131-7dd1a33,discover-1
c0097,25,23,20,20,0.2857,,0.0,0.24,0.8,Implementation Arrangements and Support Plan,0.1071,0.2853,0.7818,REF085,0.31,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0100,25,24,14,9,0.1286,dpi,0.4262,0.0,0.24,Project Components,0.0769,0.2347,0.8019,REF005,0.5658,shortlist,,20260918T0131-7dd1a33,discover-1
c0115,25,25,18,18,0.2571,,0.0,0.0,0.72,Implementation Arrangements and Support Plan,0.0896,0.3409,0.7264,REF085,0.308,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0125,25,25,18,18,0.2571,dpi,0.9212,0.0,0.28,Results Monitoring and Evaluation Arrangements,0.0921,0.2752,0.7473,REF030,0.4062,shortlist,,20260918T0131-7dd1a33,discover-1
c0128,25,25,20,16,0.2286,dpi,0.969,0.0,0.88,DESCRIPTION OF PROPOSED CHANGES,0.1004,0.3064,0.7329,REF030,0.3468,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0159,25,23,16,14,0.2,access_connectivity,0.5817,0.0,0.76,Environmental and Social,0.0792,0.5002,0.7226,REF030,0.349,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0161,25,24,16,17,0.2429,access_connectivity,0.0,0.0,0.76,Environmental and Social,0.0838,0.5567,0.7646,REF008,0.3751,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0187,25,25,19,20,0.2857,cybersecurity,0.8292,0.0,0.2,Project Components,0.0977,0.2798,0.7506,REF045,0.2782,shortlist,,20260918T0131-7dd1a33,discover-1
c0197,25,24,19,18,0.2571,access_connectivity,0.8635,0.0,0.2,Project Components,0.0938,0.3549,0.7211,REF089,0.3494,shortlist,,20260918T0131-7dd1a33,discover-1
c0338,25,25,20,15,0.2143,dpi,0.9139,0.0,0.6,DESCRIPTION OF PROPOSED CHANGES,0.0855,0.3971,0.6245,REF075,0.2256,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0399,25,25,23,22,0.3143,access_connectivity,0.8587,0.0,0.32,Project Components,0.1261,0.3308,0.8007,REF053,0.3797,shortlist,,20260918T0131-7dd1a33,discover-1
c0408,25,25,18,16,0.2286,cybersecurity,0.0,0.76,1.0,Fiduciary,0.1141,0.2155,0.9251,REF009,0.3717,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0423,25,24,20,17,0.2429,access_connectivity,0.9457,0.0,0.04,"Technical, Economic and Financial Analysis",0.103,0.3676,0.752,REF006,0.3339,shortlist,,20260918T0131-7dd1a33,discover-1
c0437,25,25,20,21,0.3,access_connectivity,0.8322,0.0,0.24,KEY RISKS,0.1173,0.3236,0.8566,REF043,0.3686,shortlist,,20260918T0131-7dd1a33,discover-1
c0481,25,21,2,2,0.0286,dpi,0.6595,0.0,0.28,Timelines and Additional Details of Project Activities,0.0104,0.2527,0.7597,REF068,0.3522,junk,n_projects<3,20260918T0131-7dd1a33,discover-1
c0497,25,23,16,11,0.1571,dpi,0.971,0.12,0.6,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.0803,0.3561,0.7325,REF030,0.2963,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
c0603,25,25,5,4,0.0571,submarine_cable,0.0,0.0,0.32,DETAILED CHANGE(S),0.0269,0.1544,0.7859,REF005,0.2288,shortlist,,20260918T0131-7dd1a33,discover-1
c0644,25,25,17,19,0.2714,dpi,0.9112,0.0,0.16,Lessons Learned and Reflected in the Project Design,0.0907,0.2832,0.7792,REF005,0.3312,shortlist,,20260918T0131-7dd1a33,discover-1
c0673,25,23,12,11,0.1571,dpi,0.7973,0.0,0.2,Sectoral and Institutional Context,0.0582,0.2728,0.7081,REF068,0.5441,shortlist,,20260918T0131-7dd1a33,discover-1
c0720,25,21,16,15,0.2143,dpi,1.0,0.04,0.88,Implementation Arrangements and Support Plan,0.0784,0.2066,0.7154,REF066,0.3613,junk,junk_section_share>=0.6,20260918T0131-7dd1a33,discover-1
