variant,package_key,package_id,project_id,description_lang,category,status,resolution,asset_class,group,term_len
match_key,P171034|ET-MINT-377059-CS-INDV,ET-MINT-377059-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-377060-CS-INDV,ET-MINT-377060-CS-INDV,P171034,en,consultant_services,signed,coarse,,data_and_hosting,
deglued,P171034|ET-MINT-377060-CS-INDV,ET-MINT-377060-CS-INDV,P171034,en,consultant_services,signed,coarse,,data_and_hosting,
match_key,P171034|ET-MINT-377060-CS-INDV,ET-MINT-377060-CS-INDV,P171034,en,consultant_services,signed,coarse,,data_and_hosting,4
clean,P171034|ET-MINT-377061-CS-INDV,ET-MINT-377061-CS-INDV,P171034,en,consultant_services,unknown,fine,cybersecurity,platform,
deglued,P171034|ET-MINT-377061-CS-INDV,ET-MINT-377061-CS-INDV,P171034,en,consultant_services,unknown,fine,cybersecurity,platform,
match_key,P171034|ET-MINT-377061-CS-INDV,ET-MINT-377061-CS-INDV,P171034,en,consultant_services,unknown,fine,cybersecurity,platform,13
clean,P171034|ET-MINT-377062-CS-INDV,ET-MINT-377062-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-377062-CS-INDV,ET-MINT-377062-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-377062-CS-INDV,ET-MINT-377062-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-377063-CS-INDV,ET-MINT-377063-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-377063-CS-INDV,ET-MINT-377063-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-377063-CS-INDV,ET-MINT-377063-CS-INDV,P171034,en,consultant_services,signed,fine,fiber,telecom,4
clean,P171034|ET-MINT-377064-CS-INDV,ET-MINT-377064-CS-INDV,P171034,en,consultant_services,signed,fine,cybersecurity,platform,
deglued,P171034|ET-MINT-377064-CS-INDV,ET-MINT-377064-CS-INDV,P171034,en,consultant_services,signed,fine,cybersecurity,platform,
match_key,P171034|ET-MINT-377064-CS-INDV,ET-MINT-377064-CS-INDV,P171034,en,consultant_services,signed,fine,cybersecurity,platform,13
clean,P171034|ET-MINT-377065-CS-INDV,ET-MINT-377065-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-377065-CS-INDV,ET-MINT-377065-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-377065-CS-INDV,ET-MINT-377065-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-377066-CS-INDV,ET-MINT-377066-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-377066-CS-INDV,ET-MINT-377066-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-377066-CS-INDV,ET-MINT-377066-CS-INDV,P171034,en,consultant_services,unknown,fine,fiber,telecom,4
clean,P171034|ET-MINT-377067-CS-INDV,ET-MINT-377067-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-377067-CS-INDV,ET-MINT-377067-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-377067-CS-INDV,ET-MINT-377067-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-381330-GO-RFP,ET-MINT-381330-GO-RFP,P171034,en,goods,cancelled,unresolved,,,
deglued,P171034|ET-MINT-381330-GO-RFP,ET-MINT-381330-GO-RFP,P171034,en,goods,cancelled,unresolved,,,
match_key,P171034|ET-MINT-381330-GO-RFP,ET-MINT-381330-GO-RFP,P171034,en,goods,cancelled,unresolved,,,0
clean,P171034|ET-MINT-381331-GO-RFP,ET-MINT-381331-GO-RFP,P171034,en,goods,signed,fine,fiber,telecom,
deglued,P171034|ET-MINT-381331-GO-RFP,ET-MINT-381331-GO-RFP,P171034,en,goods,signed,fine,fiber,telecom,
match_key,P171034|ET-MINT-381331-GO-RFP,ET-MINT-381331-GO-RFP,P171034,en,goods,signed,fine,fiber,telecom,8
clean,P171034|ET-MINT-381332-GO-RFP,ET-MINT-381332-GO-RFP,P171034,en,goods,signed,unresolved,,,
deglued,P171034|ET-MINT-381332-GO-RFP,ET-MINT-381332-GO-RFP,P171034,en,goods,signed,coarse,,platform,
match_key,P171034|ET-MINT-381332-GO-RFP,ET-MINT-381332-GO-RFP,P171034,en,goods,signed,coarse,,data_and_hosting,4
clean,P171034|ET-MINT-381333-GO-RFP,ET-MINT-381333-GO-RFP,P171034,en,goods,signed,fine,data_hosting,data_and_hosting,
deglued,P171034|ET-MINT-381333-GO-RFP,ET-MINT-381333-GO-RFP,P171034,en,goods,signed,fine,data_hosting,data_and_hosting,
match_key,P171034|ET-MINT-381333-GO-RFP,ET-MINT-381333-GO-RFP,P171034,en,goods,signed,fine,data_hosting,data_and_hosting,10
clean,P171034|ET-MINT-381334-GO-RFP,ET-MINT-381334-GO-RFP,P171034,en,goods,cancelled,unresolved,,,
deglued,P171034|ET-MINT-381334-GO-RFP,ET-MINT-381334-GO-RFP,P171034,en,goods,cancelled,unresolved,,,
match_key,P171034|ET-MINT-381334-GO-RFP,ET-MINT-381334-GO-RFP,P171034,en,goods,cancelled,fine,cybersecurity,platform,4
clean,P171034|ET-MINT-383692-CS-INDV,ET-MINT-383692-CS-INDV,P171034,en,consultant_services,signed,coarse,,data_and_hosting,
deglued,P171034|ET-MINT-383692-CS-INDV,ET-MINT-383692-CS-INDV,P171034,en,consultant_services,signed,coarse,,data_and_hosting,
match_key,P171034|ET-MINT-383692-CS-INDV,ET-MINT-383692-CS-INDV,P171034,en,consultant_services,signed,coarse,,data_and_hosting,4
clean,P171034|ET-MINT-383693-CS-INDV,ET-MINT-383693-CS-INDV,P171034,en,consultant_services,unknown,coarse,,data_and_hosting,
deglued,P171034|ET-MINT-383693-CS-INDV,ET-MINT-383693-CS-INDV,P171034,en,consultant_services,unknown,coarse,,data_and_hosting,
match_key,P171034|ET-MINT-383693-CS-INDV,ET-MINT-383693-CS-INDV,P171034,en,consultant_services,unknown,coarse,,data_and_hosting,4
clean,P171034|ET-MINT-383694-CS-INDV,ET-MINT-383694-CS-INDV,P171034,en,consultant_services,unknown,coarse,,data_and_hosting,
deglued,P171034|ET-MINT-383694-CS-INDV,ET-MINT-383694-CS-INDV,P171034,en,consultant_services,unknown,coarse,,data_and_hosting,
match_key,P171034|ET-MINT-383694-CS-INDV,ET-MINT-383694-CS-INDV,P171034,en,consultant_services,unknown,coarse,,data_and_hosting,4
clean,P171034|ET-MINT-383695-CS-INDV,ET-MINT-383695-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-383695-CS-INDV,ET-MINT-383695-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-383695-CS-INDV,ET-MINT-383695-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-383696-CS-INDV,ET-MINT-383696-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-383696-CS-INDV,ET-MINT-383696-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-383696-CS-INDV,ET-MINT-383696-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-383697-CS-INDV,ET-MINT-383697-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383697-CS-INDV,ET-MINT-383697-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383697-CS-INDV,ET-MINT-383697-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383698-CS-INDV,ET-MINT-383698-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383698-CS-INDV,ET-MINT-383698-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383698-CS-INDV,ET-MINT-383698-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383699-CS-INDV,ET-MINT-383699-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-383699-CS-INDV,ET-MINT-383699-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-383699-CS-INDV,ET-MINT-383699-CS-INDV,P171034,en,consultant_services,signed,fine,fiber,telecom,4
clean,P171034|ET-MINT-383700-CS-INDV,ET-MINT-383700-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-383700-CS-INDV,ET-MINT-383700-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-383700-CS-INDV,ET-MINT-383700-CS-INDV,P171034,en,consultant_services,signed,fine,fiber,telecom,4
clean,P171034|ET-MINT-383701-CS-INDV,ET-MINT-383701-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-383701-CS-INDV,ET-MINT-383701-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-383701-CS-INDV,ET-MINT-383701-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-383704-CS-INDV,ET-MINT-383704-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383704-CS-INDV,ET-MINT-383704-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383704-CS-INDV,ET-MINT-383704-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383709-CS-INDV,ET-MINT-383709-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383709-CS-INDV,ET-MINT-383709-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383709-CS-INDV,ET-MINT-383709-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383710-CS-INDV,ET-MINT-383710-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383710-CS-INDV,ET-MINT-383710-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383710-CS-INDV,ET-MINT-383710-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383711-CS-INDV,ET-MINT-383711-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383711-CS-INDV,ET-MINT-383711-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383711-CS-INDV,ET-MINT-383711-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383712-CS-INDV,ET-MINT-383712-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-383712-CS-INDV,ET-MINT-383712-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-383712-CS-INDV,ET-MINT-383712-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-383713-CS-INDV,ET-MINT-383713-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383713-CS-INDV,ET-MINT-383713-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383713-CS-INDV,ET-MINT-383713-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383715-CS-INDV,ET-MINT-383715-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383715-CS-INDV,ET-MINT-383715-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383715-CS-INDV,ET-MINT-383715-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383716-CS-INDV,ET-MINT-383716-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383716-CS-INDV,ET-MINT-383716-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383716-CS-INDV,ET-MINT-383716-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383717-CS-INDV,ET-MINT-383717-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383717-CS-INDV,ET-MINT-383717-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383717-CS-INDV,ET-MINT-383717-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-383718-CS-INDV,ET-MINT-383718-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
deglued,P171034|ET-MINT-383718-CS-INDV,ET-MINT-383718-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,
match_key,P171034|ET-MINT-383718-CS-INDV,ET-MINT-383718-CS-INDV,P171034,en,consultant_services,unknown,unresolved,,,0
clean,P171034|ET-MINT-386701-CS-INDV,ET-MINT-386701-CS-INDV,P171034,en,consultant_services,cancelled,unresolved,,,
deglued,P171034|ET-MINT-386701-CS-INDV,ET-MINT-386701-CS-INDV,P171034,en,consultant_services,cancelled,unresolved,,,
match_key,P171034|ET-MINT-386701-CS-INDV,ET-MINT-386701-CS-INDV,P171034,en,consultant_services,cancelled,unresolved,,,0
clean,P171034|ET-MINT-386703-CS-QCBS,ET-MINT-386703-CS-QCBS,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-386703-CS-QCBS,ET-MINT-386703-CS-QCBS,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-386703-CS-QCBS,ET-MINT-386703-CS-QCBS,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-387453-GO-RFP,ET-MINT-387453-GO-RFP,P171034,en,goods,cancelled,unresolved,,,
deglued,P171034|ET-MINT-387453-GO-RFP,ET-MINT-387453-GO-RFP,P171034,en,goods,cancelled,unresolved,,,
match_key,P171034|ET-MINT-387453-GO-RFP,ET-MINT-387453-GO-RFP,P171034,en,goods,cancelled,unresolved,,,0
clean,P171034|ET-MINT-387454-CS-QCBS,ET-MINT-387454-CS-QCBS,P171034,en,goods,signed,coarse,,platform,
deglued,P171034|ET-MINT-387454-CS-QCBS,ET-MINT-387454-CS-QCBS,P171034,en,goods,signed,coarse,,platform,
match_key,P171034|ET-MINT-387454-CS-QCBS,ET-MINT-387454-CS-QCBS,P171034,en,goods,signed,coarse,,platform,8
clean,P171034|ET-MINT-391642-GO-RFQ,ET-MINT-391642-GO-RFQ,P171034,en,goods,cancelled,fine,data_hosting,data_and_hosting,
deglued,P171034|ET-MINT-391642-GO-RFQ,ET-MINT-391642-GO-RFQ,P171034,en,goods,cancelled,fine,data_hosting,data_and_hosting,
match_key,P171034|ET-MINT-391642-GO-RFQ,ET-MINT-391642-GO-RFQ,P171034,en,goods,cancelled,fine,data_hosting,data_and_hosting,10
clean,P171034|ET-MINT-392691-CS-QCBS,ET-MINT-392691-CS-QCBS,P171034,en,consultant_services,cancelled,fine,access_connectivity,platform,
deglued,P171034|ET-MINT-392691-CS-QCBS,ET-MINT-392691-CS-QCBS,P171034,en,consultant_services,cancelled,fine,access_connectivity,platform,
match_key,P171034|ET-MINT-392691-CS-QCBS,ET-MINT-392691-CS-QCBS,P171034,en,consultant_services,cancelled,fine,fiber,telecom,4
clean,P171034|ET-MINT-392692-CS-INDV,ET-MINT-392692-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-392692-CS-INDV,ET-MINT-392692-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-392692-CS-INDV,ET-MINT-392692-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-392693-GO-RFB,ET-MINT-392693-GO-RFB,P171034,en,goods,signed,fine,dpi,platform,
deglued,P171034|ET-MINT-392693-GO-RFB,ET-MINT-392693-GO-RFB,P171034,en,goods,signed,fine,dpi,platform,
match_key,P171034|ET-MINT-392693-GO-RFB,ET-MINT-392693-GO-RFB,P171034,en,goods,signed,fine,dpi,platform,10
clean,P171034|ET-MINT-394562-GO-RFB,ET-MINT-394562-GO-RFB,P171034,en,goods,cancelled,fine,dpi,platform,
deglued,P171034|ET-MINT-394562-GO-RFB,ET-MINT-394562-GO-RFB,P171034,en,goods,cancelled,fine,dpi,platform,
match_key,P171034|ET-MINT-394562-GO-RFB,ET-MINT-394562-GO-RFB,P171034,en,goods,cancelled,fine,dpi,platform,10
clean,P171034|ET-MINT-394563-CS-INDV,ET-MINT-394563-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-394563-CS-INDV,ET-MINT-394563-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-394563-CS-INDV,ET-MINT-394563-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-394564-CS-INDV,ET-MINT-394564-CS-INDV,P171034,en,consultant_services,cancelled,unresolved,,,
deglued,P171034|ET-MINT-394564-CS-INDV,ET-MINT-394564-CS-INDV,P171034,en,consultant_services,cancelled,unresolved,,,
match_key,P171034|ET-MINT-394564-CS-INDV,ET-MINT-394564-CS-INDV,P171034,en,consultant_services,cancelled,fine,cybersecurity,platform,3
clean,P171034|ET-MINT-395992-CS-INDV,ET-MINT-395992-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-395992-CS-INDV,ET-MINT-395992-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-395992-CS-INDV,ET-MINT-395992-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-395993-CS-INDV,ET-MINT-395993-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-395993-CS-INDV,ET-MINT-395993-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-395993-CS-INDV,ET-MINT-395993-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-395994-CS-INDV,ET-MINT-395994-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-395994-CS-INDV,ET-MINT-395994-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-395994-CS-INDV,ET-MINT-395994-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-395997-CS-INDV,ET-MINT-395997-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-395997-CS-INDV,ET-MINT-395997-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-395997-CS-INDV,ET-MINT-395997-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-395998-CS-INDV,ET-MINT-395998-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-395998-CS-INDV,ET-MINT-395998-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-395998-CS-INDV,ET-MINT-395998-CS-INDV,P171034,en,consultant_services,signed,fine,cybersecurity,platform,3
clean,P171034|ET-MINT-396001-CS-INDV,ET-MINT-396001-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-396001-CS-INDV,ET-MINT-396001-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-396001-CS-INDV,ET-MINT-396001-CS-INDV,P171034,en,consultant_services,signed,fine,cybersecurity,platform,3
clean,P171034|ET-MINT-396002-CS-INDV,ET-MINT-396002-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-396002-CS-INDV,ET-MINT-396002-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-396002-CS-INDV,ET-MINT-396002-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-396004-CS-INDV,ET-MINT-396004-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-396004-CS-INDV,ET-MINT-396004-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-396004-CS-INDV,ET-MINT-396004-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-396006-CS-INDV,ET-MINT-396006-CS-INDV,P171034,en,consultant_services,signed,coarse,,telecom,
deglued,P171034|ET-MINT-396006-CS-INDV,ET-MINT-396006-CS-INDV,P171034,en,consultant_services,signed,coarse,,telecom,
match_key,P171034|ET-MINT-396006-CS-INDV,ET-MINT-396006-CS-INDV,P171034,en,consultant_services,signed,coarse,,telecom,7
clean,P171034|ET-MINT-396933-CS-INDV,ET-MINT-396933-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-396933-CS-INDV,ET-MINT-396933-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-396933-CS-INDV,ET-MINT-396933-CS-INDV,P171034,en,consultant_services,signed,fine,cybersecurity,platform,3
clean,P171034|ET-MINT-396966-CS-INDV,ET-MINT-396966-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-396966-CS-INDV,ET-MINT-396966-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-396966-CS-INDV,ET-MINT-396966-CS-INDV,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-397876-CS-INDV,ET-MINT-397876-CS-INDV,P171034,en,consultant_services,cancelled,unresolved,,,
deglued,P171034|ET-MINT-397876-CS-INDV,ET-MINT-397876-CS-INDV,P171034,en,consultant_services,cancelled,unresolved,,,
match_key,P171034|ET-MINT-397876-CS-INDV,ET-MINT-397876-CS-INDV,P171034,en,consultant_services,cancelled,unresolved,,,0
clean,P171034|ET-MINT-398480-GO-RFP,ET-MINT-398480-GO-RFP,P171034,en,goods,unknown,coarse,,platform,
deglued,P171034|ET-MINT-398480-GO-RFP,ET-MINT-398480-GO-RFP,P171034,en,goods,unknown,fine,dpi,platform,
match_key,P171034|ET-MINT-398480-GO-RFP,ET-MINT-398480-GO-RFP,P171034,en,goods,unknown,coarse,,platform,8
clean,P171034|ET-MINT-399899-CS-QCBS,ET-MINT-399899-CS-QCBS,P171034,en,consultant_services,signed,unresolved,,,
deglued,P171034|ET-MINT-399899-CS-QCBS,ET-MINT-399899-CS-QCBS,P171034,en,consultant_services,signed,unresolved,,,
match_key,P171034|ET-MINT-399899-CS-QCBS,ET-MINT-399899-CS-QCBS,P171034,en,consultant_services,signed,unresolved,,,0
clean,P171034|ET-MINT-405214-CS-INDV,ET-MINT-405214-CS-INDV,P171034,en,consultant_services,planned,unresolved,,,
deglued,P171034|ET-MINT-405214-CS-INDV,ET-MINT-405214-CS-INDV,P171034,en,consultant_services,planned,unresolved,,,
match_key,P171034|ET-MINT-405214-CS-INDV,ET-MINT-405214-CS-INDV,P171034,en,consultant_services,planned,unresolved,,,0
clean,P171034|ET-MINT-405326-CS-INDV,ET-MINT-405326-CS-INDV,P171034,en,consultant_services,planned,unresolved,,,
deglued,P171034|ET-MINT-405326-CS-INDV,ET-MINT-405326-CS-INDV,P171034,en,consultant_services,planned,unresolved,,,
match_key,P171034|ET-MINT-405326-CS-INDV,ET-MINT-405326-CS-INDV,P171034,en,consultant_services,planned,unresolved,,,0
clean,P171034|ET-MINT-405607-GO-RFB,ET-MINT-405607-GO-RFB,P171034,en,goods,signed,fine,dpi,platform,
deglued,P171034|ET-MINT-405607-GO-RFB,ET-MINT-405607-GO-RFB,P171034,en,goods,signed,fine,dpi,platform,
match_key,P171034|ET-MINT-405607-GO-RFB,ET-MINT-405607-GO-RFB,P171034,en,goods,signed,fine,cybersecurity,platform,3
clean,P171034|ET-MINT-407680-NC-RFB,ET-MINT-407680-NC-RFB,P171034,en,non_consulting_services,signed,unresolved,,,
