community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c1643,27,26,25,25,0.3571,cybersecurity,1.0,0.0,0.963,Implementation Arrangements and Support Plan,0.1474,0.2385,0.8611,REF030,0.3657,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1645,27,26,19,21,0.3,,0.0,0.0,1.0,Fiduciary,0.1067,0.3051,0.8198,REF085,0.3414,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1666,27,27,21,17,0.2429,dpi,0.7897,0.0,0.8889,Implementation Arrangements and Support Plan,0.1145,0.2721,0.7962,REF005,0.3518,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1735,27,27,19,17,0.2429,dpi,0.8113,0.0,0.7407,Implementation Arrangements and Support Plan,0.0985,0.2862,0.757,REF045,0.4689,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1809,27,26,18,20,0.2857,access_connectivity,0.3373,0.1852,0.2222,Project Beneficiaries,0.0907,0.2622,0.7354,REF061,0.618,shortlist,,20260918T0133-7dd1a33,discover-1
c1864,27,23,18,19,0.2714,access_connectivity,0.714,0.037,0.0,Project Components,0.0906,0.3202,0.7346,REF043,0.497,shortlist,,20260918T0133-7dd1a33,discover-1
c1898,27,20,15,17,0.2429,access_connectivity,0.822,0.0,0.0,Project Components,0.0763,0.2957,0.7426,REF046,0.5186,shortlist,,20260918T0133-7dd1a33,discover-1
c1929,27,27,20,19,0.2714,dpi,0.8892,0.0,0.037,"Technical, Economic and Financial Analysis",0.118,0.2262,0.8614,REF067,0.4638,shortlist,,20260918T0133-7dd1a33,discover-1
c1936,27,27,19,19,0.2714,dpi,0.7985,0.0,0.0,Project Components,0.1073,0.3156,0.8248,REF061,0.493,shortlist,,20260918T0133-7dd1a33,discover-1
c1978,27,23,20,19,0.2714,access_connectivity,0.9957,0.1111,0.037,Relevance to Higher Level Objectives,0.1116,0.226,0.8144,REF056,0.4769,shortlist,,20260918T0133-7dd1a33,discover-1
c0017,26,26,14,13,0.1857,dpi,0.7633,0.0,0.1154,Project Components,0.0959,0.1623,1.0,REF027,0.1532,shortlist,,20260918T0133-7dd1a33,discover-1
c0079,26,26,8,8,0.1143,dpi,0.9687,0.0,0.3462,Detailed Project Description,0.0526,0.2051,0.9605,REF034,0.1391,shortlist,,20260918T0133-7dd1a33,discover-1
c0148,26,26,18,20,0.2857,cybersecurity,0.9183,0.0,0.6923,Implementation Arrangements and Support Plan,0.1002,0.2975,0.8131,REF063,0.2896,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0172,26,26,23,22,0.3143,dpi,0.7323,0.0,0.3846,Project Components,0.1346,0.2685,0.8544,REF086,0.2714,shortlist,,20260918T0133-7dd1a33,discover-1
c0213,26,23,8,7,0.1,data_hosting,0.9947,0.0,0.0769,Project Implementation Status,0.0416,0.2801,0.7594,REF036,0.4779,shortlist,,20260918T0133-7dd1a33,discover-1
c0501,26,18,11,11,0.1571,dpi,0.7128,0.0,0.1154,Sectoral and Institutional Context,0.0576,0.1397,0.7647,REF006,0.4287,shortlist,,20260918T0133-7dd1a33,discover-1
c0542,26,25,14,12,0.1714,dpi,0.7224,0.0,0.0,Technical and Economic Analysis,0.0736,0.2457,0.7679,REF029,0.3017,shortlist,,20260918T0133-7dd1a33,discover-1
c0667,26,26,14,14,0.2,dpi,0.5591,0.0,0.0769,Project Components,0.0707,0.2432,0.7374,REF001,0.5897,shortlist,,20260918T0133-7dd1a33,discover-1
c0720,26,26,19,17,0.2429,drm_ews,0.9409,0.0385,0.1538,Project Components,0.0884,0.3447,0.6794,REF027,0.3956,shortlist,,20260918T0133-7dd1a33,discover-1
c0766,26,26,21,21,0.3,dpi,0.9151,0.0,0.3077,Project Components,0.1058,0.3013,0.7359,REF060,0.2715,shortlist,,20260918T0133-7dd1a33,discover-1
c0769,26,25,15,13,0.1857,access_connectivity,1.0,0.0,0.4231,DESCRIPTION OF PROPOSED CHANGES,0.0865,0.2537,0.8415,REF030,0.3005,shortlist,,20260918T0133-7dd1a33,discover-1
c0799,26,26,17,15,0.2143,access_connectivity,0.9206,0.0,0.6923,Implementation Arrangements and Support Plan,0.0897,0.2795,0.7706,REF030,0.3136,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0940,26,24,15,14,0.2,dpi,0.875,0.0,0.1538,Project Components,0.0765,0.3249,0.745,REF067,0.5245,shortlist,,20260918T0133-7dd1a33,discover-1
c1067,26,22,20,15,0.2143,access_connectivity,0.8113,0.1923,0.2692,Environmental and Social,0.1054,0.2703,0.7695,REF030,0.386,shortlist,,20260918T0133-7dd1a33,discover-1
c1096,26,25,18,15,0.2143,drm_ews,1.0,0.0,0.1154,Project Components,0.0936,0.2938,0.759,REF067,0.2672,shortlist,,20260918T0133-7dd1a33,discover-1
c1115,26,26,8,8,0.1143,cybersecurity,0.9387,0.0,0.0,Project Components,0.0508,0.2561,0.9266,REF006,0.3361,shortlist,,20260918T0133-7dd1a33,discover-1
c1116,26,26,19,19,0.2714,,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.1167,0.2371,0.8969,REF045,0.3988,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1124,26,24,12,15,0.2143,data_hosting,0.8174,0.0769,0.0,"Technical, Economic and Financial Analysis",0.0607,0.5424,0.7381,REF051,0.7752,shortlist,,20260918T0133-7dd1a33,discover-1
c1164,26,26,18,18,0.2571,dpi,0.7665,0.0,0.0769,Project Components,0.0931,0.306,0.755,REF064,0.644,shortlist,,20260918T0133-7dd1a33,discover-1
c1174,26,26,23,21,0.3,access_connectivity,0.8359,0.0,0.1923,Project Components,0.1203,0.3362,0.7639,REF046,0.4433,shortlist,,20260918T0133-7dd1a33,discover-1
c1262,26,26,25,23,0.3286,access_connectivity,0.9183,0.0,0.7692,Implementation Arrangements and Support Plan,0.1293,0.3121,0.7549,REF045,0.3753,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1266,26,24,14,13,0.1857,dpi,0.6208,0.0,0.0769,Project Components,0.0759,0.2839,0.7913,REF036,0.4645,shortlist,,20260918T0133-7dd1a33,discover-1
c1289,26,25,20,23,0.3286,access_connectivity,0.5762,0.4615,0.4231,As part of the Procurement Risk Assessment Management System (PRAMS) exercise carried out,0.1022,0.339,0.746,REF037,0.3457,shortlist,,20260918T0133-7dd1a33,discover-1
c1322,26,25,23,26,0.3714,,0.0,0.2692,0.6154,Results Monitoring and Evaluation Arrangements,0.1254,0.2577,0.7959,REF085,0.4059,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1360,26,26,19,15,0.2143,drm_ews,1.0,0.0,0.6154,Institutional and Implementation Arrangements,0.1117,0.3215,0.8585,REF053,0.351,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1491,26,24,21,22,0.3143,,0.0,0.1154,1.0,Implementation Arrangements and Support Plan,0.1196,0.2026,0.8315,REF045,0.3861,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1642,26,25,21,21,0.3,,0.0,0.0,0.9231,Implementation Arrangements and Support Plan,0.1124,0.2736,0.7812,REF085,0.4121,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1682,26,20,16,15,0.2143,access_connectivity,0.7744,0.0,0.0385,Sectoral and Institutional Context,0.082,0.1495,0.7482,REF011,0.3033,shortlist,,20260918T0133-7dd1a33,discover-1
c1818,26,10,5,4,0.0571,dpi,0.8101,0.0,0.1154,Country Context,0.0249,0.3007,0.7278,REF054,0.2136,shortlist,,20260918T0133-7dd1a33,discover-1
c1859,26,17,15,12,0.1714,cybersecurity,0.8509,0.0,0.0769,Corporate Commitments,0.0846,0.2627,0.8238,REF011,0.5487,shortlist,,20260918T0133-7dd1a33,discover-1
c1961,26,19,4,2,0.0286,access_connectivity,0.0,0.0,0.0769,Proposed Changes,0.0224,0.2381,0.8158,REF053,0.432,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c1962,26,26,20,13,0.1857,access_connectivity,1.0,0.0,0.5,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.106,0.2278,0.7742,REF005,0.4497,shortlist,,20260918T0133-7dd1a33,discover-1
c2008,26,26,16,12,0.1714,access_connectivity,0.6777,0.0,0.2692,RESULTS FRAMEWORK AND MONITORING,0.1019,0.2496,0.9303,REF061,0.4519,shortlist,,20260918T0133-7dd1a33,discover-1
c0019,25,25,18,17,0.2429,access_connectivity,0.9338,0.0,0.32,Project Components,0.1233,0.2216,1.0,REF057,0.1453,shortlist,,20260918T0133-7dd1a33,discover-1
c0038,25,25,25,29,0.4143,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.1706,0.2813,0.9963,REF005,0.3165,shortlist,,20260918T0133-7dd1a33,discover-1
c0197,25,24,24,17,0.2429,dpi,0.971,0.0,0.48,Project Status,0.1349,0.2592,0.8207,REF045,0.3459,shortlist,,20260918T0133-7dd1a33,discover-1
c0207,25,23,20,20,0.2857,,0.0,0.24,0.8,Implementation Arrangements and Support Plan,0.1071,0.2853,0.7818,REF085,0.31,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0212,25,24,14,9,0.1286,dpi,0.4262,0.0,0.24,Project Components,0.0769,0.2347,0.8019,REF005,0.5658,shortlist,,20260918T0133-7dd1a33,discover-1
c0278,25,25,18,18,0.2571,dpi,0.9212,0.0,0.28,Results Monitoring and Evaluation Arrangements,0.0921,0.2752,0.7473,REF030,0.4062,shortlist,,20260918T0133-7dd1a33,discover-1
c0282,25,25,20,16,0.2286,dpi,0.969,0.0,0.88,DESCRIPTION OF PROPOSED CHANGES,0.1004,0.3064,0.7329,REF030,0.3468,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0291,25,24,14,17,0.2429,dpi,0.8066,0.0,0.04,Sectoral and Institutional Context,0.0902,0.1712,0.9409,REF003,0.1907,shortlist,,20260918T0133-7dd1a33,discover-1
c0356,25,23,16,14,0.2,access_connectivity,0.5817,0.0,0.76,Environmental and Social,0.0792,0.5002,0.7226,REF030,0.349,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0361,25,24,16,17,0.2429,access_connectivity,0.0,0.0,0.76,Environmental and Social,0.0838,0.5567,0.7646,REF008,0.3751,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0412,25,25,19,20,0.2857,cybersecurity,0.8292,0.0,0.2,Project Components,0.0977,0.2798,0.7506,REF045,0.2782,shortlist,,20260918T0133-7dd1a33,discover-1
c0427,25,21,19,17,0.2429,drm_ews,1.0,0.0,0.72,Results Monitoring and Evaluation Arrangements,0.1037,0.3296,0.7968,REF030,0.2653,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0442,25,24,19,18,0.2571,access_connectivity,0.8635,0.0,0.2,Project Components,0.0938,0.3549,0.7211,REF089,0.3494,shortlist,,20260918T0133-7dd1a33,discover-1
c0657,25,25,20,18,0.2571,dpi,0.8194,0.0,0.44,KEY RISKS,0.1045,0.3743,0.7629,REF050,0.3188,shortlist,,20260918T0133-7dd1a33,discover-1
c0683,25,25,22,23,0.3286,cybersecurity,1.0,0.0,0.96,KEY RISKS,0.1303,0.363,0.8647,REF030,0.3359,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0765,25,24,20,15,0.2143,cybersecurity,0.961,0.04,0.6,Implementation Arrangements and Support Plan,0.1079,0.316,0.7878,REF086,0.358,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0827,25,25,20,15,0.2143,dpi,0.9139,0.0,0.6,DESCRIPTION OF PROPOSED CHANGES,0.0855,0.3971,0.6245,REF075,0.2256,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0982,25,25,23,22,0.3143,access_connectivity,0.8587,0.0,0.32,Project Components,0.1261,0.3308,0.8007,REF053,0.3797,shortlist,,20260918T0133-7dd1a33,discover-1
c1011,25,25,18,16,0.2286,cybersecurity,0.0,0.76,1.0,Fiduciary,0.1141,0.2155,0.9251,REF009,0.3717,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1056,25,24,20,17,0.2429,access_connectivity,0.9457,0.0,0.04,"Technical, Economic and Financial Analysis",0.103,0.3676,0.752,REF006,0.3339,shortlist,,20260918T0133-7dd1a33,discover-1
c1078,25,25,20,21,0.3,access_connectivity,0.8322,0.0,0.24,KEY RISKS,0.1173,0.3236,0.8566,REF043,0.3686,shortlist,,20260918T0133-7dd1a33,discover-1
c1139,25,25,22,16,0.2286,dpi,0.9922,0.0,0.4,Project Status,0.1149,0.3347,0.7626,REF036,0.3012,shortlist,,20260918T0133-7dd1a33,discover-1
c1160,25,24,14,12,0.1714,dpi,0.7983,0.0,0.0,Project Components,0.0686,0.2737,0.7151,REF064,0.5817,shortlist,,20260918T0133-7dd1a33,discover-1
c1196,25,21,2,2,0.0286,dpi,0.6595,0.0,0.28,Timelines and Additional Details of Project Activities,0.0104,0.2527,0.7597,REF068,0.3522,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c1234,25,23,16,11,0.1571,dpi,0.971,0.12,0.6,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.0803,0.3561,0.7325,REF030,0.2963,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1252,25,22,15,17,0.2429,,0.0,0.08,0.92,Implementation Arrangements and Support Plan,0.0839,0.2303,0.8164,REF085,0.3019,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1365,25,25,16,14,0.2,cybersecurity,1.0,0.08,0.6,Implementation Arrangements and Support Plan,0.0855,0.2567,0.7803,REF045,0.4374,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1376,25,25,19,18,0.2571,access_connectivity,0.8614,0.04,0.76,Implementation Arrangements and Support Plan,0.1206,0.2554,0.9264,REF030,0.2246,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1521,25,25,5,4,0.0571,submarine_cable,0.0,0.0,0.32,DETAILED CHANGE(S),0.0269,0.1544,0.7859,REF005,0.2288,shortlist,,20260918T0133-7dd1a33,discover-1
c1620,25,25,17,19,0.2714,dpi,0.9112,0.0,0.16,Lessons Learned and Reflected in the Project Design,0.0907,0.2832,0.7792,REF005,0.3312,shortlist,,20260918T0133-7dd1a33,discover-1
c1651,25,25,20,17,0.2429,access_connectivity,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.1186,0.3139,0.8661,REF009,0.3358,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1683,25,24,21,16,0.2286,access_connectivity,0.971,0.24,0.48,Project Components,0.1123,0.247,0.7805,REF086,0.3846,shortlist,,20260918T0133-7dd1a33,discover-1
c1686,25,23,12,11,0.1571,dpi,0.7973,0.0,0.2,Sectoral and Institutional Context,0.0582,0.2728,0.7081,REF068,0.5441,shortlist,,20260918T0133-7dd1a33,discover-1
c1689,25,24,22,23,0.3286,access_connectivity,0.9432,0.0,0.08,Project Beneficiaries,0.1228,0.2545,0.8151,REF011,0.4994,shortlist,,20260918T0133-7dd1a33,discover-1
c1792,25,21,16,15,0.2143,dpi,1.0,0.04,0.88,Implementation Arrangements and Support Plan,0.0784,0.2066,0.7154,REF066,0.3613,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1794,25,24,19,17,0.2429,dpi,1.0,0.0,0.88,Implementation Arrangements and Support Plan,0.0957,0.3367,0.7357,REF066,0.3698,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0015,24,23,18,17,0.2429,access_connectivity,0.9115,0.0,0.2917,Project Components,0.1233,0.2216,1.0,REF057,0.1453,shortlist,,20260918T0133-7dd1a33,discover-1
c0032,24,24,19,19,0.2714,access_connectivity,0.9269,0.0,0.25,Project Components,0.1301,0.1757,1.0,REF027,0.1638,shortlist,,20260918T0133-7dd1a33,discover-1
c0058,24,24,15,15,0.2143,cybersecurity,0.9312,0.0,0.2083,Project Components,0.1017,0.2026,0.9902,REF027,0.1593,shortlist,,20260918T0133-7dd1a33,discover-1
c0075,24,24,24,22,0.3143,dpi,0.8635,0.0,0.3333,Institutional and Implementation Arrangements,0.1589,0.2579,0.9668,REF027,0.2551,shortlist,,20260918T0133-7dd1a33,discover-1
c0156,24,24,24,24,0.3429,access_connectivity,0.0,0.0,0.0417,DETAILED CHANGE(S),0.1492,0.2281,0.9078,REF085,0.3625,shortlist,,20260918T0133-7dd1a33,discover-1
c0177,24,24,22,22,0.3143,access_connectivity,0.9056,0.0,0.1667,Project Beneficiaries,0.1418,0.0884,0.9411,REF011,0.2867,shortlist,,20260918T0133-7dd1a33,discover-1
c0180,24,24,19,18,0.2571,dpi,1.0,0.0,0.7083,Implementation Arrangements and Support Plan,0.1003,0.3456,0.7704,REF030,0.319,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0269,24,24,15,13,0.1857,access_connectivity,0.0,0.0,0.5833,RESULTS FRAMEWORK AND MONITORING,0.0793,0.2719,0.7721,REF089,0.3767,shortlist,,20260918T0133-7dd1a33,discover-1
c0286,24,24,20,19,0.2714,,0.0,0.0,0.9167,Implementation Arrangements and Support Plan,0.1009,0.3466,0.7367,REF029,0.3758,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0295,24,23,13,15,0.2143,access_connectivity,0.9464,0.0,0.375,Implementation Arrangements and Support Plan,0.0605,0.3164,0.6791,REF023,0.3244,shortlist,,20260918T0133-7dd1a33,discover-1
c0314,24,24,18,16,0.2286,drm_ews,0.9285,0.0,0.1667,Relevance to Higher Level Objectives,0.0966,0.552,0.7835,REF030,0.4154,shortlist,,20260918T0133-7dd1a33,discover-1
c0434,24,24,19,17,0.2429,dpi,0.9939,0.0,0.1667,Project Components,0.1107,0.3198,0.8503,REF027,0.2281,shortlist,,20260918T0133-7dd1a33,discover-1
c0456,24,24,7,7,0.1,access_connectivity,0.4941,0.0,0.0417,Detailed Project Description,0.0433,0.2779,0.9028,REF053,0.36,shortlist,,20260918T0133-7dd1a33,discover-1
c0463,24,24,17,16,0.2286,,0.0,0.0417,0.5417,DETAILED CHANGE(S),0.0927,0.253,0.7962,REF045,0.3372,shortlist,,20260918T0133-7dd1a33,discover-1
c0487,24,24,18,17,0.2429,access_connectivity,0.4879,0.0,0.5833,Lessons Learned and Reflected in the Project Design,0.1039,0.2168,0.8429,REF059,0.3212,shortlist,,20260918T0133-7dd1a33,discover-1
c0528,24,24,22,22,0.3143,dpi,0.7855,0.0,0.3333,Project Components,0.1114,0.3254,0.7395,REF036,0.3132,shortlist,,20260918T0133-7dd1a33,discover-1
c0577,24,23,14,12,0.1714,,0.0,0.0,0.8333,Implementation Arrangements and Support Plan,0.0726,0.3071,0.7573,REF001,0.294,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0603,24,24,16,16,0.2286,,0.0,0.0,0.3333,Project Components,0.0869,0.3043,0.7929,REF089,0.3859,shortlist,,20260918T0133-7dd1a33,discover-1
c0652,24,24,21,18,0.2571,access_connectivity,0.8289,0.0,0.4583,Project Status,0.1149,0.3377,0.7991,REF030,0.3577,shortlist,,20260918T0133-7dd1a33,discover-1
c0682,24,24,11,10,0.1429,dpi,0.9751,0.0,0.0,"Detailed changes in activities and funds allocation, by component (in US$m)",0.0585,0.2343,0.7761,REF036,0.4187,shortlist,,20260918T0133-7dd1a33,discover-1
c0705,24,24,19,18,0.2571,dpi,0.8682,0.0,0.0,Project Components,0.0969,0.3374,0.7444,REF076,0.3033,shortlist,,20260918T0133-7dd1a33,discover-1
c0788,24,22,14,9,0.1286,dpi,0.85,0.5417,0.125,Project Components,0.0748,0.2796,0.7797,REF064,0.5404,shortlist,,20260918T0133-7dd1a33,discover-1
c0797,24,24,18,17,0.2429,access_connectivity,0.948,0.0,0.375,Project Components,0.0714,0.4287,0.5794,REF061,0.2243,shortlist,,20260918T0133-7dd1a33,discover-1
c0866,24,23,17,16,0.2286,access_connectivity,0.7867,0.0,0.125,Relevance to Higher Level Objectives,0.0859,0.2828,0.7379,REF067,0.4054,shortlist,,20260918T0133-7dd1a33,discover-1
c0892,24,20,11,11,0.1571,access_connectivity,0.7996,0.0,0.0,Technical and Economic Analysis,0.0569,0.2317,0.7558,REF006,0.2969,shortlist,,20260918T0133-7dd1a33,discover-1
c0896,24,19,6,5,0.0714,drm_ews,0.9183,0.1667,0.0833,Project Components,0.0306,0.3025,0.7437,REF056,0.5953,shortlist,,20260918T0133-7dd1a33,discover-1
c0935,24,24,16,16,0.2286,access_connectivity,0.0,0.0417,0.1667,"Technical, Economic and Financial Analysis",0.0876,0.3262,0.7991,REF085,0.4522,shortlist,,20260918T0133-7dd1a33,discover-1
c0980,24,14,2,1,0.0143,access_connectivity,0.7456,0.0,0.4167,Project Components,0.0105,0.2376,0.7642,REF045,0.3196,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c1107,24,23,14,13,0.1857,cybersecurity,0.9259,0.0,0.4583,Project Components,0.0764,0.3,0.7967,REF043,0.4569,shortlist,,20260918T0133-7dd1a33,discover-1
c1224,24,21,17,15,0.2143,cybersecurity,0.9136,0.0,0.2083,Project Components,0.0863,0.3404,0.7415,REF047,0.5646,shortlist,,20260918T0133-7dd1a33,discover-1
c1242,24,24,23,17,0.2429,,0.0,0.0,0.3333,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.1266,0.2766,0.8039,REF027,0.3954,shortlist,,20260918T0133-7dd1a33,discover-1
c1253,24,24,19,18,0.2571,access_connectivity,0.6386,0.5833,0.4167,Environmental and Social,0.1054,0.2469,0.8102,REF056,0.4842,shortlist,,20260918T0133-7dd1a33,discover-1
c1311,24,23,17,13,0.1857,drm_ews,0.7161,0.0417,0.0833,Project Components,0.093,0.3009,0.7989,REF085,0.3075,shortlist,,20260918T0133-7dd1a33,discover-1
c1351,24,16,12,10,0.1429,drm_ews,0.6328,0.0,0.1667,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.055,0.5776,0.6686,REF089,0.3725,shortlist,,20260918T0133-7dd1a33,discover-1
c1392,24,24,22,22,0.3143,access_connectivity,0.6567,0.0417,0.75,Lessons Learned and Reflected in the Project Design,0.1242,0.287,0.8242,REF027,0.3645,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1462,24,19,15,16,0.2286,access_connectivity,0.8243,0.0,0.0833,Project Components,0.0748,0.4027,0.728,REF035,0.6106,shortlist,,20260918T0133-7dd1a33,discover-1
c1531,24,18,16,17,0.2429,,0.0,0.7917,1.0,Implementation Arrangements and Support Plan,0.0832,0.2158,0.7587,REF085,0.4062,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1580,24,24,20,22,0.3143,drm_ews,0.7101,0.0,0.0417,Relevance to Higher Level Objectives,0.1119,0.6253,0.8167,REF041,0.6136,shortlist,,20260918T0133-7dd1a33,discover-1
c1765,24,23,10,9,0.1286,dpi,0.5033,0.0,0.0833,Development Impact,0.0519,0.2124,0.7572,REF005,0.5509,shortlist,,20260918T0133-7dd1a33,discover-1
c1771,24,15,5,5,0.0714,access_connectivity,0.7144,0.0,0.0,Country Context,0.026,0.2235,0.76,REF087,0.4305,shortlist,,20260918T0133-7dd1a33,discover-1
c1802,24,24,23,20,0.2857,cybersecurity,0.0,0.0,0.9583,Implementation Arrangements and Support Plan,0.128,0.1896,0.8124,REF066,0.28,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1813,24,23,21,24,0.3429,drm_ews,0.895,0.0,0.375,Country Context,0.098,0.3973,0.681,REF071,0.3067,shortlist,,20260918T0133-7dd1a33,discover-1
c1920,24,24,17,16,0.2286,access_connectivity,0.4218,0.1667,0.125,Project Components,0.0888,0.2724,0.7629,REF043,0.5654,shortlist,,20260918T0133-7dd1a33,discover-1
c1931,24,19,4,2,0.0286,mobile_towers,0.9528,0.125,0.2917,"Technical, Economic and Financial Analysis",0.021,0.1804,0.7681,REF043,0.437,junk,n_projects<3,20260918T0133-7dd1a33,discover-1
c1993,24,24,16,16,0.2286,access_connectivity,0.8319,0.0417,0.0833,Sectoral and Institutional Context,0.0746,0.3419,0.6805,REF046,0.6339,shortlist,,20260918T0133-7dd1a33,discover-1
c0037,23,23,23,22,0.3143,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.1534,0.2805,0.9736,REF031,0.322,shortlist,,20260918T0133-7dd1a33,discover-1
c0039,23,23,23,21,0.3,,0.0,0.0,0.0435,GRIEVANCE REDRESS SERVICES,0.1526,0.2934,0.9686,REF030,0.2895,shortlist,,20260918T0133-7dd1a33,discover-1
c0052,23,23,23,21,0.3,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.156,0.2274,0.9902,REF031,0.2538,shortlist,,20260918T0133-7dd1a33,discover-1
c0092,23,20,11,10,0.1429,access_connectivity,0.971,0.0,0.1304,Project Development Objective,0.0684,0.1416,0.9079,REF068,0.2422,shortlist,,20260918T0133-7dd1a33,discover-1
c0195,23,23,18,15,0.2143,dpi,0.8622,0.0,0.3043,Sectoral and Institutional Context,0.0935,0.3028,0.7583,REF031,0.3391,shortlist,,20260918T0133-7dd1a33,discover-1
c0214,23,22,7,10,0.1429,access_connectivity,0.0,0.0435,0.0435,Multiphase Programmatic Approach,0.0352,0.2735,0.7344,REF030,0.3291,shortlist,,20260918T0133-7dd1a33,discover-1
