clause_id,paragraph_id,doc_id,block,section,section_path,char_start,char_end,text_sha256,split_rule,norm_hash,drop_reason
31167658:p00546:c04:split-1,31167658:p00546,31167658,annex,Detailed Project Description,ANNEX 2,215343,215366,f717b7f9b5c52a849f9186466dffc65ad10f421b6f849d7b458c8774f8776898,verb_subtree,,duplicate
31167658:p00549:c04:split-1,31167658:p00549,31167658,annex,Detailed Project Description,ANNEX 2,218103,218126,f717b7f9b5c52a849f9186466dffc65ad10f421b6f849d7b458c8774f8776898,verb_subtree,,duplicate
31167658:p00559:c02:split-1,31167658:p00559,31167658,annex,Detailed Project Description,ANNEX 2,222960,222980,dc05774f2e8f35f1af4660fee2e4e8da702123ac8fac48524bd6382ef8a3ed8b,sentence,,duplicate
31167658:p00561:c01:split-1,31167658:p00561,31167658,annex,Detailed Project Description,ANNEX 2,223985,224056,c86e9730a940135c476ac2e17753d6fe0002814c8df121acbfe456805d52bf56,sentence,,heading
31167658:p00565:c02:split-1,31167658:p00565,31167658,annex,Detailed Project Description,ANNEX 2,224952,224955,6201111b83a0cb5b0922cb37cc442b9a40e24e3b1ce100a4bb204f4c63fd2ac0,semicolon,,duplicate
31167658:p00568:c02:split-1,31167658:p00568,31167658,annex,Detailed Project Description,ANNEX 2,225230,225250,dc05774f2e8f35f1af4660fee2e4e8da702123ac8fac48524bd6382ef8a3ed8b,sentence,,duplicate
31167658:p00568:c03:split-1,31167658:p00568,31167658,annex,Detailed Project Description,ANNEX 2,225251,225260,07024d0685c57fd566f43bef5592efb19b97551db1e031ed806cbc2eb307edd0,verb_subtree,,duplicate
31167658:p00569:c02:split-1,31167658:p00569,31167658,annex,Detailed Project Description,ANNEX 2,225554,225574,dc05774f2e8f35f1af4660fee2e4e8da702123ac8fac48524bd6382ef8a3ed8b,sentence,,duplicate
31167658:p00570:c01:split-1,31167658:p00570,31167658,annex,Detailed Project Description,ANNEX 2,226193,226194,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,sentence,,duplicate
31167658:p00571:c01:split-1,31167658:p00571,31167658,annex,Detailed Project Description,ANNEX 2,226709,226711,5d7f49449ab22deac22d767b89549c554134c8e47de4d38e748049875c83503b,sentence,,duplicate
31167658:p00571:c04:split-1,31167658:p00571,31167658,annex,Detailed Project Description,ANNEX 2,226846,226928,7e0b1bc5bf474c426b4a42bc2a4c15b76c8e707685bebb65f6e86ca8431d508e,verb_subtree,,duplicate
31167658:p00571:c06:split-1,31167658:p00571,31167658,annex,Detailed Project Description,ANNEX 2,227005,227074,feb59a959c19ee947cb4b265d1d228e07c7aca053137e7ebc53f1384b6748f93,relative,,duplicate
31167658:p00571:c08:split-1,31167658:p00571,31167658,annex,Detailed Project Description,ANNEX 2,227175,227231,a2a7bafec5a8b4583bee9da9295d83546ffd60bcc1bcbb407691782ff479ca20,relative,,duplicate
31167658:p00572:c07:split-1,31167658:p00572,31167658,annex,Detailed Project Description,ANNEX 2,227743,227745,5d7f49449ab22deac22d767b89549c554134c8e47de4d38e748049875c83503b,semicolon,,duplicate
31167658:p00576:c05:split-1,31167658:p00576,31167658,annex,Detailed Project Description,ANNEX 2,229909,229932,f717b7f9b5c52a849f9186466dffc65ad10f421b6f849d7b458c8774f8776898,verb_subtree,,duplicate
31167658:p00577:c05:split-1,31167658:p00577,31167658,annex,Detailed Project Description,ANNEX 2,230545,230606,92d213165629ef5fed77abc200113b4a1c3fbb79a878c66aaced3050c5199bce,sentence,,duplicate
31167658:p00577:c08:split-1,31167658:p00577,31167658,annex,Detailed Project Description,ANNEX 2,230743,230766,f717b7f9b5c52a849f9186466dffc65ad10f421b6f849d7b458c8774f8776898,verb_subtree,,duplicate
31167658:p00580:c02:split-1,31167658:p00580,31167658,annex,Detailed Project Description,ANNEX 2,233754,233835,5007449e734716beaf47e138dfbded4644a5041b923452424bea506bd5c35ca3,verb_subtree,,duplicate
31167658:p00587:c04:split-1,31167658:p00587,31167658,annex,Detailed Project Description,ANNEX 2,236174,236197,f717b7f9b5c52a849f9186466dffc65ad10f421b6f849d7b458c8774f8776898,verb_subtree,,duplicate
31167658:p00587:c08:split-1,31167658:p00587,31167658,annex,Detailed Project Description,ANNEX 2,236573,236582,d342ed822e55a972f8070862f9433af9c5cedd89d9c3098b249fa4c12dd0dccd,verb_subtree,,duplicate
31167658:p00590:c03:split-1,31167658:p00590,31167658,annex,Detailed Project Description,ANNEX 2,239317,239325,736c88b52c613b8e904f140b0c01a5af882a2dfc27d858b0bf84c306e9c20936,sentence,,duplicate
31167658:p00590:c09:split-1,31167658:p00590,31167658,annex,Detailed Project Description,ANNEX 2,239877,239891,3c1665b74feed77c26c19e25332a54bf66ff225ab604fba502cef82038dcfe54,verb_subtree,,duplicate
31167658:p00593:c06:split-1,31167658:p00593,31167658,annex,Detailed Project Description,ANNEX 2,242320,242339,f2cace1686d172612177fbf8ad95de98262fb4eb24c5c1db25e207697116e3b7,verb_subtree,,duplicate
31167658:p00593:c08:split-1,31167658:p00593,31167658,annex,Detailed Project Description,ANNEX 2,242444,242471,5fac3d89c16b4199e5867a3d185c58e1f139f0cc59077d75ddd5e99f13164c8c,verb_subtree,,duplicate
31167658:p00593:c10:split-1,31167658:p00593,31167658,annex,Detailed Project Description,ANNEX 2,242515,242576,0f7e4ce7e44ff2fc56f1acd9c6d11bbbf33fc6b3d0c45c81a2c2697a2b974c90,relative,,duplicate
31167658:p00597:c05:split-1,31167658:p00597,31167658,annex,Detailed Project Description,ANNEX 2,246147,246148,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,subord_conj,,duplicate
31167658:p00599:c01:split-1,31167658:p00599,31167658,annex,Detailed Project Description,ANNEX 2,247222,247299,2553b619461deb03626cb23ed505fddaa135c8bdc3add0e184a30dc5a9b59ec4,sentence,,heading
31167658:p00601:c03:split-1,31167658:p00601,31167658,annex,Detailed Project Description,ANNEX 2,249226,249243,341874ab05791d23871fea82361e4b5f4b0a8f559a2456ef960f04c091c07ff0,relative,,duplicate
31167658:p00602:c02:split-1,31167658:p00602,31167658,annex,Detailed Project Description,ANNEX 2,249957,250038,5007449e734716beaf47e138dfbded4644a5041b923452424bea506bd5c35ca3,verb_subtree,,duplicate
31167658:p00602:c03:split-1,31167658:p00602,31167658,annex,Detailed Project Description,ANNEX 2,250039,250172,3d756ce341ac4667b6ade4aac0859b1f18fe4d5e7ac302944c8399e91c3577b0,coord_conj,,duplicate
31167658:p00602:c04:split-1,31167658:p00602,31167658,annex,Detailed Project Description,ANNEX 2,250173,250198,3264d1b96cbec38a054c8e77795de9cca2752dcd9a172f41cd76c3e9770e26d1,verb_subtree,,duplicate
31167658:p00607:c05:split-1,31167658:p00607,31167658,annex,Detailed Project Description,ANNEX 2,251783,251786,6201111b83a0cb5b0922cb37cc442b9a40e24e3b1ce100a4bb204f4c63fd2ac0,semicolon,,duplicate
31167658:p00610:c08:split-1,31167658:p00610,31167658,annex,Detailed Project Description,ANNEX 2,253308,253312,f839161355091fcd9e33f571e0b11c60217a5009f9973e769c13d7858db162cc,verb_subtree,,duplicate
31167658:p00610:c18:split-1,31167658:p00610,31167658,annex,Detailed Project Description,ANNEX 2,254350,254440,ed9029f21b54614405311e6347ed6c0de755ec9ea8f52558837b2134fb7ca8ef,sentence,,duplicate
31167658:p00611:c13:split-1,31167658:p00611,31167658,annex,Detailed Project Description,ANNEX 2,255213,255215,5d7f49449ab22deac22d767b89549c554134c8e47de4d38e748049875c83503b,semicolon,,duplicate
31167658:p00612:c07:split-1,31167658:p00612,31167658,annex,Detailed Project Description,ANNEX 2,255993,256015,9cc5365bf1de059a32021aa6f23cbdfddc8dcc0bb7ff14624887e97af94e2326,verb_subtree,,duplicate
31167658:p00614:c14:split-1,31167658:p00614,31167658,annex,Detailed Project Description,ANNEX 2,257967,258023,07fbb423001c5aa837abfd4e9c7ee7ee92816e0dbdb1c413d75e207d550af40e,verb_subtree,,duplicate
31167658:p00614:c15:split-1,31167658:p00614,31167658,annex,Detailed Project Description,ANNEX 2,258024,258065,f59891b9bd66f2085b8c95868af2db6e160671429ffb6862f52b6122f75e63f8,verb_subtree,,duplicate
31167658:p00618:c04:split-1,31167658:p00618,31167658,annex,Detailed Project Description,ANNEX 2,260935,260942,faba37be9a5a99c9da430fb0d4820a7ecb2783a358ee39b05909b87198edd5e6,verb_subtree,,duplicate
31167658:p00618:c42:split-1,31167658:p00618,31167658,annex,Detailed Project Description,ANNEX 2,263011,263013,5d7f49449ab22deac22d767b89549c554134c8e47de4d38e748049875c83503b,semicolon,,duplicate
31167658:p00618:c63:split-1,31167658:p00618,31167658,annex,Detailed Project Description,ANNEX 2,264031,264040,2377a95e64096ea2c2f4609742300baeacc5250777a00522054a952d681fe3f9,verb_subtree,,duplicate
31167658:p00623:c07:split-1,31167658:p00623,31167658,annex,Detailed Project Description,ANNEX 2,266322,266347,80d76f79f15b0414cc44fc2b2847b912753dff633657a6866fe425a9e07a2bb1,sentence,,duplicate
31167658:p00623:c08:split-1,31167658:p00623,31167658,annex,Detailed Project Description,ANNEX 2,266348,266381,393d523c74475f7615fddd018e14fbe1db85b73261ba9210e4c3c797af6647b3,verb_subtree,,duplicate
31167658:p00623:c09:split-1,31167658:p00623,31167658,annex,Detailed Project Description,ANNEX 2,266382,266422,51d8a890dbf85b051b1267f27979c53b597e1f08966fc8ed2d73d53e1a92d7a6,verb_subtree,,duplicate
31167658:p00623:c17:split-1,31167658:p00623,31167658,annex,Detailed Project Description,ANNEX 2,267089,267206,fa0b44aa55c11c3517f248e270dc10a2f58cbf330eb222c5ccdf63890d3a09b5,sentence,,duplicate
31167658:p00623:c20:split-1,31167658:p00623,31167658,annex,Detailed Project Description,ANNEX 2,267378,267402,86145c11e0ea1018451341ee2f3c19f17e54d6dce2f7657d552eb8a58e5b4c94,verb_subtree,,duplicate
31167658:p00624:c02:split-1,31167658:p00624,31167658,annex,Detailed Project Description,ANNEX 2,267479,267528,77096822f71f2b8100d692b990095da43f8fa45f0e7fd635e34fd1a2f4187aa9,coord_conj,,duplicate
31167658:p00624:c03:split-1,31167658:p00624,31167658,annex,Detailed Project Description,ANNEX 2,267530,267712,427b18ef365f62d9148b0491d826203437d79a13558d2958781a7fb020ba808c,sentence,,duplicate
31167658:p00625:c07:split-1,31167658:p00625,31167658,annex,Detailed Project Description,ANNEX 2,268397,268523,533f0fa5613653568b7572f8a4b9677f9004329283fb81640ccce89c0cb631db,sentence,,duplicate
31167658:p00625:c18:split-1,31167658:p00625,31167658,annex,Detailed Project Description,ANNEX 2,269288,269334,0baa8997637e299865bc83c80649e659ce15b76c8e171920c5b1e1d0fed3434d,coord_conj,,duplicate
31167658:p00626:c04:split-1,31167658:p00626,31167658,annex,Detailed Project Description,ANNEX 2,269799,269806,faba37be9a5a99c9da430fb0d4820a7ecb2783a358ee39b05909b87198edd5e6,verb_subtree,,duplicate
31167658:p00626:c06:split-1,31167658:p00626,31167658,annex,Detailed Project Description,ANNEX 2,269834,269922,fa6357a0f32002855dbf6bf0f287029d63f0752111354c5628dd5cee1bc096e7,semicolon,,duplicate
31167658:p00626:c09:split-1,31167658:p00626,31167658,annex,Detailed Project Description,ANNEX 2,270335,270418,dff4a4e30e07e21bafbfbd5328db7acd077158a721cd18e1cc6950d0b2f8126e,sentence,,duplicate
31167658:p00626:c10:split-1,31167658:p00626,31167658,annex,Detailed Project Description,ANNEX 2,270419,270469,9ea40730dc9d74297d548b40ba4f6d418baa5d4c91675cdb7e4203cb4ee7b980,verb_subtree,,duplicate
31167658:p00634:c02:split-1,31167658:p00634,31167658,annex,Detailed Project Description,ANNEX 2,272785,272799,d76c443721a77127863cfa4055766b61ae6317508cea871f2c7aafc854bd1caf,verb_subtree,,duplicate
31167658:p00649:c02:split-1,31167658:p00649,31167658,annex,Economic and Financial Analysis,ANNEX 3,278479,278491,54c9683319c94758eab947852d1693273b496e68cc4be62775000c23912ba603,verb_subtree,,duplicate
31167658:p00649:c03:split-1,31167658:p00649,31167658,annex,Economic and Financial Analysis,ANNEX 3,278494,278518,cd6959639649b153154942724f1e031b5ee8f6f9bee6fe0d73f22bc6c2d576e8,semicolon,,duplicate
31167658:p00649:c04:split-1,31167658:p00649,31167658,annex,Economic and Financial Analysis,ANNEX 3,278519,278537,20f4e8db69dc89ac4b59578c5b62520b9edd87b38faa49619c909e1a02fbafea,verb_subtree,,duplicate
31167658:p00649:c05:split-1,31167658:p00649,31167658,annex,Economic and Financial Analysis,ANNEX 3,278539,278632,1d909473e7da0ed1bda9bf9dc535d5eeaf613ab22096d134b9850629dfe852b1,semicolon,,duplicate
31167658:p00649:c06:split-1,31167658:p00649,31167658,annex,Economic and Financial Analysis,ANNEX 3,278635,278687,9a857887c2970f830f22941d90304ec8fdd009d8489a1df241070819801bb410,sentence,,duplicate
31167658:p00649:c07:split-1,31167658:p00649,31167658,annex,Economic and Financial Analysis,ANNEX 3,278689,278865,cf13f55154f4d0afaa881bff7ad3a401da5d81913babda1e1934c5d4d88a8c45,subord_conj,,duplicate
31167658:p00649:c08:split-1,31167658:p00649,31167658,annex,Economic and Financial Analysis,ANNEX 3,278867,278930,f11af3cae897c08847e6ee7688eadb729016f1a9937d24ff4796f466825b9381,subord_conj,,duplicate
31167658:p00649:c09:split-1,31167658:p00649,31167658,annex,Economic and Financial Analysis,ANNEX 3,278933,278970,ed89fec8bbdee3fafbcc044394f7f2da415456b55d29d70b224f9df02ebd007b,subord_conj,,duplicate
31167658:p00649:c10:split-1,31167658:p00649,31167658,annex,Economic and Financial Analysis,ANNEX 3,278971,278999,3dd78ca67fede24a75b5535e9af8f072637513848251b951e8d07f1a3061acad,verb_subtree,,duplicate
31167658:p00650:c02:split-1,31167658:p00650,31167658,annex,Economic and Financial Analysis,ANNEX 3,279082,279095,2b19ae46f4fd751ed2953dd5231f59c4f580c75735ed7696b9ecb62ff59e27e1,verb_subtree,,duplicate
31167658:p00650:c03:split-1,31167658:p00650,31167658,annex,Economic and Financial Analysis,ANNEX 3,279098,279122,cd6959639649b153154942724f1e031b5ee8f6f9bee6fe0d73f22bc6c2d576e8,semicolon,,duplicate
31167658:p00650:c04:split-1,31167658:p00650,31167658,annex,Economic and Financial Analysis,ANNEX 3,279123,279141,3f94d85973747ad86107ee637942c5a53c85587150b46b73f506a8b455aa2ffc,verb_subtree,,duplicate
31167658:p00650:c05:split-1,31167658:p00650,31167658,annex,Economic and Financial Analysis,ANNEX 3,279143,279214,b166e7104585a6414fa88efe9e052ac4f5ac85b731204fbd77da13bcb4d7f80d,semicolon,,duplicate
31167658:p00650:c06:split-1,31167658:p00650,31167658,annex,Economic and Financial Analysis,ANNEX 3,279217,279293,650ab1897071fd5dd023a8a261b1d899e840920e672532b0f7eed9e16c679e39,sentence,,duplicate
31167658:p00650:c07:split-1,31167658:p00650,31167658,annex,Economic and Financial Analysis,ANNEX 3,279295,279455,8414b35b41bfa21489c7e9f2b2fcc502ae1b45d678db00f8b7e8c22313ff734f,semicolon,,duplicate
31167658:p00650:c08:split-1,31167658:p00650,31167658,annex,Economic and Financial Analysis,ANNEX 3,279456,279519,e7f2cbeb092427b184b78f72b11b86cbeea5dc0f39c7df3eea2f31ee319c28d2,coord_conj,,duplicate
31167658:p00650:c09:split-1,31167658:p00650,31167658,annex,Economic and Financial Analysis,ANNEX 3,279521,279583,4ec5ae863d3b1162c3a2da3d02b980094f6a16d913fce9a265bcba2b38951205,subord_conj,,duplicate
31167658:p00651:c02:split-1,31167658:p00651,31167658,annex,Economic and Financial Analysis,ANNEX 3,279676,279759,4b2524ca6d2b012e8ebef34b027a595813bd5b2b6caca78602525d7c822cfff1,subord_conj,,duplicate
31167658:p00651:c03:split-1,31167658:p00651,31167658,annex,Economic and Financial Analysis,ANNEX 3,279760,279804,5c8245c0966fa08617a16eb27d7237c09846626c646c99d543216df9f0e2d4dc,relative,,duplicate
31167658:p00651:c04:split-1,31167658:p00651,31167658,annex,Economic and Financial Analysis,ANNEX 3,279806,279855,5cb7f6c81e5db014fd70bd057882276124af25f03f16e13f0c1c2b9355785972,subord_conj,,duplicate
31167658:p00651:c05:split-1,31167658:p00651,31167658,annex,Economic and Financial Analysis,ANNEX 3,279857,279932,8366fbbe867ac7d12e322a97e7493494995b436bd6036ff687570831453c1c85,relative,,duplicate
31167658:p00651:c06:split-1,31167658:p00651,31167658,annex,Economic and Financial Analysis,ANNEX 3,279933,279966,5a56cec6057b24bafa311f9d0dc52eb6f961d5f339eeff2aff3215cd18296a6b,relative,,duplicate
31167658:p00651:c07:split-1,31167658:p00651,31167658,annex,Economic and Financial Analysis,ANNEX 3,279967,280002,fa74856a01e57090062357a97ecd95a67be0460c600ca8e4ca7b9fb8fdedb56c,verb_subtree,,duplicate
31167658:p00654:c01:split-1,31167658:p00654,31167658,annex,Economic and Financial Analysis,ANNEX 3,281566,281727,a06d111a6926e71a6c2f869ed6f0ada0788d8ea06d1e69b527d8efa24e653de7,sentence,,duplicate
31167658:p00654:c02:split-1,31167658:p00654,31167658,annex,Economic and Financial Analysis,ANNEX 3,281728,281797,fc41167a8cd9d010216b9a6c761bec20234b568aa80f82b04a9c92c61c79f270,verb_subtree,,duplicate
31167658:p00654:c03:split-1,31167658:p00654,31167658,annex,Economic and Financial Analysis,ANNEX 3,281798,281817,cbb385f08202b75f9cf23529c79b7eab84005ae4f732022a9ce01df6381b3a28,verb_subtree,,duplicate
31167658:p00654:c04:split-1,31167658:p00654,31167658,annex,Economic and Financial Analysis,ANNEX 3,281818,281865,6ade9ef61a42097e7ed1a74e43bb1c8ccb085f40142ee46d184982ef53d29da0,verb_subtree,,duplicate
31167658:p00654:c06:split-1,31167658:p00654,31167658,annex,Economic and Financial Analysis,ANNEX 3,281937,282031,5af49100c16b59d798705be2dc5addb952252569e52740496fd0896d4ee95ba8,coord_conj,,duplicate
31167658:p00654:c07:split-1,31167658:p00654,31167658,annex,Economic and Financial Analysis,ANNEX 3,282033,282082,06533faae407fa8a40da36e11cc7f43d1fd099992637a40fcdfcd32bf0637e30,verb_subtree,,duplicate
31167658:p00654:c10:split-1,31167658:p00654,31167658,annex,Economic and Financial Analysis,ANNEX 3,282232,282317,245f42ed3eb29238fa2425b4383ce1cf7565037c504fa4bfe501b60a38a7aa38,verb_subtree,,duplicate
31167658:p00678:c01:split-1,31167658:p00678,31167658,annex,Economic and Financial Analysis,ANNEX 3,291819,291862,f626720de300b9c9d1e8027dafb5edfb8567220068ffe4ad62adf607dd0fe038,sentence,,duplicate
31167658:p00678:c02:split-1,31167658:p00678,31167658,annex,Economic and Financial Analysis,ANNEX 3,291863,291922,dd1cfae2c5d76f5b27179d95266a60d1f9c9f0d16dc7c49dee560f2d11105e40,verb_subtree,,duplicate
31167658:p00678:c04:split-1,31167658:p00678,31167658,annex,Economic and Financial Analysis,ANNEX 3,292140,292318,ab0083f2a83cb60084ec3a83ff66a18f7cfe8b897c1de4a4c1c190295e3ec52a,sentence,,duplicate
31167658:p00678:c06:split-1,31167658:p00678,31167658,annex,Economic and Financial Analysis,ANNEX 3,292489,292529,2149c528686d389d0e31007323fb34b2f81b4d1a6e9bdeafc35aa60c049f7582,verb_subtree,,duplicate
31167658:p00678:c07:split-1,31167658:p00678,31167658,annex,Economic and Financial Analysis,ANNEX 3,292531,292685,9d4f8d512c4dbeae0fa66c17744f2ed32873711a67f1f5a650d8a8df3e69076c,sentence,,duplicate
31167658:p00679:c02:split-1,31167658:p00679,31167658,annex,Economic and Financial Analysis,ANNEX 3,292923,293061,abb42fdbf33298e0b88bd4e82ff1f2c9179cc7d678742a5ae9daf9c516888b2c,sentence,,duplicate
31167658:p00680:c01:split-1,31167658:p00680,31167658,annex,Economic and Financial Analysis,ANNEX 3,293502,293599,a6ef589733900b14612f9e12b25c1b5b8803dc236d47b5989e9c80ea20852477,sentence,,duplicate
31167658:p00680:c02:split-1,31167658:p00680,31167658,annex,Economic and Financial Analysis,ANNEX 3,293601,293643,74f4dcce71c57f880e3e4bcb2ea8aa3b7c4908e8b2552f97870deb7499aca60d,verb_subtree,,duplicate
31167658:p00680:c03:split-1,31167658:p00680,31167658,annex,Economic and Financial Analysis,ANNEX 3,293645,293686,95858fcb1154f19bd4a447dc019e3c77bcd0389e25bc5cb18c9805b1e8364f8d,relative,,duplicate
31167658:p00680:c04:split-1,31167658:p00680,31167658,annex,Economic and Financial Analysis,ANNEX 3,293687,293722,b083ff91f1137352be45b5e807287383829f99d78733c9f7cc1af73a1232fb43,verb_subtree,,duplicate
31167658:p00680:c10:split-1,31167658:p00680,31167658,annex,Economic and Financial Analysis,ANNEX 3,294123,294147,af9e42c78d0b8f6f3423e40002f82a011c69d313f10b1c280b4b84d3e8a0750a,relative,,duplicate
31167658:p00680:c11:split-1,31167658:p00680,31167658,annex,Economic and Financial Analysis,ANNEX 3,294149,294187,f40626f812a1ceef874c5a437e5c6251b9a40ee05f719fe591fdd80c14882f89,relative,,duplicate
